anio;provincia_id;provincia_nombre;dpto_id;dpto_nombre;codigo_delito_agrupado_nombre;cantidad_hechos;cantidad_victimas;
2014;30;Entre Rios;;Diamante;Total de hechos de hurtos;184;;
2014;30;Entre Rios;;Federacion;Total de hechos delictivos;1667;;
2014;30;Entre Rios;;Federacion;Total de vmctimas de delitos contra las personas;;724;
2014;30;Entre Rios;;Federacion;Total de vmctimas de homicidios dolosos;;1;
2014;30;Entre Rios;;Federacion;Total de vmctimas de lesiones dolosas;;271;
2014;30;Entre Rios;;Federacion;Total de vmctimas de muertes en siniestros viales;;12;
2014;30;Entre Rios;;Federacion;Total de vmctimas de lesiones culposas en siniestros viales;;126;
2014;30;Entre Rios;;Federacion;Total de vmctimas de violaciones;;0;
2014;30;Entre Rios;;Federacion;Total de vmctimas de otros delitos contra la integridad sexual;;1;
2014;30;Entre Rios;;Federacion;Total de hechos de amenazas;285;;
2014;30;Entre Rios;;Federacion;Total de delitos contra la propiedad;427;;
2014;30;Entre Rios;;Federacion;Total de hechos de robos;169;;
2014;30;Entre Rios;;Federacion;Total de hechos de hurtos;142;;
2014;30;Entre Rios;;Federal;Total de hechos delictivos;559;;
2014;30;Entre Rios;;Federal;Total de vmctimas de delitos contra las personas;;198;
2014;30;Entre Rios;;Federal;Total de vmctimas de homicidios dolosos;;1;
2014;30;Entre Rios;;Federal;Total de vmctimas de lesiones dolosas;;102;
2014;30;Entre Rios;;Federal;Total de vmctimas de muertes en siniestros viales;;5;
2014;30;Entre Rios;;Federal;Total de vmctimas de lesiones culposas en siniestros viales;;34;
2014;30;Entre Rios;;Federal;Total de vmctimas de violaciones;;2;
2014;30;Entre Rios;;Federal;Total de vmctimas de otros delitos contra la integridad sexual;;6;
2014;30;Entre Rios;;Federal;Total de hechos de amenazas;70;;
2014;30;Entre Rios;;Federal;Total de delitos contra la propiedad;167;;
2014;30;Entre Rios;;Federal;Total de hechos de robos;36;;
2014;30;Entre Rios;;Federal;Total de hechos de hurtos;52;;
2014;30;Entre Rios;;Feliciano;Total de hechos delictivos;285;;
2014;30;Entre Rios;;Feliciano;Total de vmctimas de delitos contra las personas;;52;
2014;30;Entre Rios;;Feliciano;Total de vmctimas de homicidios dolosos;;2;
2014;30;Entre Rios;;Feliciano;Total de vmctimas de lesiones dolosas;;22;
2014;30;Entre Rios;;Feliciano;Total de vmctimas de muertes en siniestros viales;;2;
2014;30;Entre Rios;;Feliciano;Total de vmctimas de lesiones culposas en siniestros viales;;12;
2014;30;Entre Rios;;Feliciano;Total de vmctimas de violaciones;;0;
2014;30;Entre Rios;;Feliciano;Total de vmctimas de otros delitos contra la integridad sexual;;0;
2014;30;Entre Rios;;Feliciano;Total de hechos de amenazas;22;;
2014;30;Entre Rios;;Feliciano;Total de delitos contra la propiedad;105;;
2014;30;Entre Rios;;Feliciano;Total de hechos de robos;21;;
2014;30;Entre Rios;;Feliciano;Total de hechos de hurtos;46;;
2014;30;Entre Rios;;Gualeguay;Total de hechos delictivos;1563;;
2014;30;Entre Rios;;Gualeguay;Total de vmctimas de delitos contra las personas;;576;
2014;30;Entre Rios;;Gualeguay;Total de vmctimas de homicidios dolosos;;3;
2014;30;Entre Rios;;Gualeguay;Total de vmctimas de lesiones dolosas;;169;
2014;30;Entre Rios;;Gualeguay;Total de vmctimas de muertes en siniestros viales;;6;
2014;30;Entre Rios;;Gualeguay;Total de vmctimas de lesiones culposas en siniestros viales;;236;
2014;30;Entre Rios;;Gualeguay;Total de vmctimas de violaciones;;2;
2014;30;Entre Rios;;Gualeguay;Total de vmctimas de otros delitos contra la integridad sexual;;8;
2014;30;Entre Rios;;Gualeguay;Total de hechos de amenazas;210;;
2014;30;Entre Rios;;Gualeguay;Total de delitos contra la propiedad;416;;
2014;30;Entre Rios;;Gualeguay;Total de hechos de robos;178;;
2014;30;Entre Rios;;Gualeguay;Total de hechos de hurtos;170;;
2014;30;Entre Rios;;Gualeguaychu;Total de hechos delictivos;2206;;
2014;30;Entre Rios;;Gualeguaychu;Total de vmctimas de delitos contra las personas;;756;
2014;30;Entre Rios;;Gualeguaychu;Total de vmctimas de homicidios dolosos;;4;
2014;30;Entre Rios;;Gualeguaychu;Total de vmctimas de lesiones dolosas;;126;
2014;30;Entre Rios;;Gualeguaychu;Total de vmctimas de muertes en siniestros viales;;15;
2014;30;Entre Rios;;Gualeguaychu;Total de vmctimas de lesiones culposas en siniestros viales;;290;
2014;30;Entre Rios;;Gualeguaychu;Total de vmctimas de violaciones;;9;
2014;30;Entre Rios;;Gualeguaychu;Total de vmctimas de otros delitos contra la integridad sexual;;13;
2014;30;Entre Rios;;Gualeguaychu;Total de hechos de amenazas;191;;
2014;30;Entre Rios;;Gualeguaychu;Total de delitos contra la propiedad;913;;
2014;30;Entre Rios;;Gualeguaychu;Total de hechos de robos;396;;
2014;30;Entre Rios;;Gualeguaychu;Total de hechos de hurtos;353;;
2014;30;Entre Rios;;Islas del Ibicuy;Total de hechos delictivos;153;;
2014;30;Entre Rios;;Islas del Ibicuy;Total de vmctimas de delitos contra las personas;;87;
2014;30;Entre Rios;;Islas del Ibicuy;Total de vmctimas de homicidios dolosos;;0;
2014;30;Entre Rios;;Islas del Ibicuy;Total de vmctimas de lesiones dolosas;;19;
2014;30;Entre Rios;;Islas del Ibicuy;Total de vmctimas de muertes en siniestros viales;;9;
2014;30;Entre Rios;;Islas del Ibicuy;Total de vmctimas de lesiones culposas en siniestros viales;;46;
2014;30;Entre Rios;;Islas del Ibicuy;Total de vmctimas de violaciones;;0;
2014;30;Entre Rios;;Islas del Ibicuy;Total de vmctimas de otros delitos contra la integridad sexual;;1;
2014;30;Entre Rios;;Islas del Ibicuy;Total de hechos de amenazas;4;;
2014;30;Entre Rios;;Islas del Ibicuy;Total de delitos contra la propiedad;55;;
2014;30;Entre Rios;;Islas del Ibicuy;Total de hechos de robos;17;;
2014;30;Entre Rios;;Islas del Ibicuy;Total de hechos de hurtos;23;;
2014;30;Entre Rios;;La Paz;Total de hechos delictivos;756;;
2014;30;Entre Rios;;La Paz;Total de vmctimas de delitos contra las personas;;240;
2014;30;Entre Rios;;La Paz;Total de vmctimas de homicidios dolosos;;3;
2014;30;Entre Rios;;La Paz;Total de vmctimas de lesiones dolosas;;45;
2014;30;Entre Rios;;La Paz;Total de vmctimas de muertes en siniestros viales;;7;
2014;30;Entre Rios;;La Paz;Total de vmctimas de lesiones culposas en siniestros viales;;48;
2014;30;Entre Rios;;La Paz;Total de vmctimas de violaciones;;3;
2014;30;Entre Rios;;La Paz;Total de vmctimas de otros delitos contra la integridad sexual;;7;
2014;30;Entre Rios;;La Paz;Total de hechos de amenazas;76;;
2014;30;Entre Rios;;La Paz;Total de delitos contra la propiedad;360;;
2014;30;Entre Rios;;La Paz;Total de hechos de robos;133;;
2014;30;Entre Rios;;La Paz;Total de hechos de hurtos;148;;
2014;30;Entre Rios;;Nogoya;Total de hechos delictivos;773;;
2014;30;Entre Rios;;Nogoya;Total de vmctimas de delitos contra las personas;;147;
2014;30;Entre Rios;;Nogoya;Total de vmctimas de homicidios dolosos;;2;
2014;30;Entre Rios;;Nogoya;Total de vmctimas de lesiones dolosas;;57;
2014;30;Entre Rios;;Nogoya;Total de vmctimas de muertes en siniestros viales;;10;
2014;30;Entre Rios;;Nogoya;Total de vmctimas de lesiones culposas en siniestros viales;;43;
2014;30;Entre Rios;;Nogoya;Total de vmctimas de violaciones;;0;
2014;30;Entre Rios;;Nogoya;Total de vmctimas de otros delitos contra la integridad sexual;;3;
2014;30;Entre Rios;;Nogoya;Total de hechos de amenazas;53;;
2014;30;Entre Rios;;Nogoya;Total de delitos contra la propiedad;314;;
2014;30;Entre Rios;;Nogoya;Total de hechos de robos;78;;
2014;30;Entre Rios;;Nogoya;Total de hechos de hurtos;140;;
2014;30;Entre Rios;;Parana;Total de hechos delictivos;14701;;
2014;30;Entre Rios;;Parana;Total de vmctimas de delitos contra las personas;;3289;
2014;30;Entre Rios;;Parana;Total de vmctimas de homicidios dolosos;;35;
2014;30;Entre Rios;;Parana;Total de vmctimas de lesiones dolosas;;1029;
2014;30;Entre Rios;;Parana;Total de vmctimas de muertes en siniestros viales;;38;
2014;30;Entre Rios;;Parana;Total de vmctimas de lesiones culposas en siniestros viales;;837;
2014;30;Entre Rios;;Parana;Total de vmctimas de violaciones;;6;
2014;30;Entre Rios;;Parana;Total de vmctimas de otros delitos contra la integridad sexual;;33;
2014;30;Entre Rios;;Parana;Total de hechos de amenazas;1440;;
2014;30;Entre Rios;;Parana;Total de delitos contra la propiedad;8047;;
2014;30;Entre Rios;;Parana;Total de hechos de robos;3788;;
2014;30;Entre Rios;;Parana;Total de hechos de hurtos;2393;;
2014;30;Entre Rios;;San Salvador;Total de hechos delictivos;223;;
2014;30;Entre Rios;;San Salvador;Total de vmctimas de delitos contra las personas;;68;
2014;30;Entre Rios;;San Salvador;Total de vmctimas de homicidios dolosos;;0;
2014;30;Entre Rios;;San Salvador;Total de vmctimas de lesiones dolosas;;15;
2014;30;Entre Rios;;San Salvador;Total de vmctimas de muertes en siniestros viales;;4;
2014;30;Entre Rios;;San Salvador;Total de vmctimas de lesiones culposas en siniestros viales;;24;
2014;30;Entre Rios;;San Salvador;Total de vmctimas de violaciones;;0;
2014;30;Entre Rios;;San Salvador;Total de vmctimas de otros delitos contra la integridad sexual;;0;
2014;30;Entre Rios;;San Salvador;Total de hechos de amenazas;13;;
2014;30;Entre Rios;;San Salvador;Total de delitos contra la propiedad;94;;
2014;30;Entre Rios;;San Salvador;Total de hechos de robos;32;;
2014;30;Entre Rios;;San Salvador;Total de hechos de hurtos;43;;
2014;30;Entre Rios;;Tala;Total de hechos delictivos;500;;
2014;30;Entre Rios;;Tala;Total de vmctimas de delitos contra las personas;;183;
2014;30;Entre Rios;;Tala;Total de vmctimas de homicidios dolosos;;0;
2014;30;Entre Rios;;Tala;Total de vmctimas de lesiones dolosas;;61;
2014;30;Entre Rios;;Tala;Total de vmctimas de muertes en siniestros viales;;4;
2014;30;Entre Rios;;Tala;Total de vmctimas de lesiones culposas en siniestros viales;;56;
2014;30;Entre Rios;;Tala;Total de vmctimas de violaciones;;0;
2014;30;Entre Rios;;Tala;Total de vmctimas de otros delitos contra la integridad sexual;;0;
2014;30;Entre Rios;;Tala;Total de hechos de amenazas;47;;
2014;30;Entre Rios;;Tala;Total de delitos contra la propiedad;183;;
2014;30;Entre Rios;;Tala;Total de hechos de robos;37;;
2014;30;Entre Rios;;Tala;Total de hechos de hurtos;50;;
2014;30;Entre Rios;;Uruguay;Total de hechos delictivos;2842;;
2014;30;Entre Rios;;Uruguay;Total de vmctimas de delitos contra las personas;;1164;
2014;30;Entre Rios;;Uruguay;Total de vmctimas de homicidios dolosos;;4;
2014;30;Entre Rios;;Uruguay;Total de vmctimas de lesiones dolosas;;168;
2014;30;Entre Rios;;Uruguay;Total de vmctimas de muertes en siniestros viales;;14;
2014;30;Entre Rios;;Uruguay;Total de vmctimas de lesiones culposas en siniestros viales;;379;
2014;30;Entre Rios;;Uruguay;Total de vmctimas de violaciones;;0;
2014;30;Entre Rios;;Uruguay;Total de vmctimas de otros delitos contra la integridad sexual;;14;
2014;30;Entre Rios;;Uruguay;Total de hechos de amenazas;196;;
2014;30;Entre Rios;;Uruguay;Total de delitos contra la propiedad;611;;
2014;30;Entre Rios;;Uruguay;Total de hechos de robos;213;;
2014;30;Entre Rios;;Uruguay;Total de hechos de hurtos;273;;
2014;30;Entre Rios;;Victoria;Total de hechos delictivos;724;;
2014;30;Entre Rios;;Victoria;Total de vmctimas de delitos contra las personas;;182;
2014;30;Entre Rios;;Victoria;Total de vmctimas de homicidios dolosos;;1;
2014;30;Entre Rios;;Victoria;Total de vmctimas de lesiones dolosas;;92;
2014;30;Entre Rios;;Victoria;Total de vmctimas de muertes en siniestros viales;;21;
2014;30;Entre Rios;;Victoria;Total de vmctimas de lesiones culposas en siniestros viales;;61;
2014;30;Entre Rios;;Victoria;Total de vmctimas de violaciones;;2;
2014;30;Entre Rios;;Victoria;Total de vmctimas de otros delitos contra la integridad sexual;;2;
2014;30;Entre Rios;;Victoria;Total de hechos de amenazas;73;;
2014;30;Entre Rios;;Victoria;Total de delitos contra la propiedad;476;;
2014;30;Entre Rios;;Victoria;Total de hechos de robos;142;;
2014;30;Entre Rios;;Victoria;Total de hechos de hurtos;171;;
2014;30;Entre Rios;;Villaguay;Total de hechos delictivos;1241;;
2014;30;Entre Rios;;Villaguay;Total de vmctimas de delitos contra las personas;;423;
2014;30;Entre Rios;;Villaguay;Total de vmctimas de homicidios dolosos;;2;
2014;30;Entre Rios;;Villaguay;Total de vmctimas de lesiones dolosas;;91;
2014;30;Entre Rios;;Villaguay;Total de vmctimas de muertes en siniestros viales;;12;
2014;30;Entre Rios;;Villaguay;Total de vmctimas de lesiones culposas en siniestros viales;;33;
2014;30;Entre Rios;;Villaguay;Total de vmctimas de violaciones;;1;
2014;30;Entre Rios;;Villaguay;Total de vmctimas de otros delitos contra la integridad sexual;;3;
2014;30;Entre Rios;;Villaguay;Total de hechos de amenazas;53;;
2014;30;Entre Rios;;Villaguay;Total de delitos contra la propiedad;408;;
2014;30;Entre Rios;;Villaguay;Total de hechos de robos;141;;
2014;30;Entre Rios;;Villaguay;Total de hechos de hurtos;184;;
2014;34;Formosa;;Bermejo;Total de hechos delictivos;334;;
2014;34;Formosa;;Bermejo;Total de vmctimas de delitos contra las personas;;73;
2014;34;Formosa;;Bermejo;Total de vmctimas de homicidios dolosos;;1;
2014;34;Formosa;;Bermejo;Total de vmctimas de lesiones dolosas;;51;
2014;34;Formosa;;Bermejo;Total de vmctimas de muertes en siniestros viales;;2;
2014;34;Formosa;;Bermejo;Total de vmctimas de lesiones culposas en siniestros viales;;12;
2014;34;Formosa;;Bermejo;Total de vmctimas de violaciones;;7;
2014;34;Formosa;;Bermejo;Total de vmctimas de otros delitos contra la integridad sexual;;6;
2014;34;Formosa;;Bermejo;Total de hechos de amenazas;24;;
2014;34;Formosa;;Bermejo;Total de delitos contra la propiedad;140;;
2014;34;Formosa;;Bermejo;Total de hechos de robos;44;;
2014;34;Formosa;;Bermejo;Total de hechos de hurtos;73;;
2014;34;Formosa;;Formosa;Total de hechos delictivos;11725;;
2014;34;Formosa;;Formosa;Total de vmctimas de delitos contra las personas;;2145;
2014;34;Formosa;;Formosa;Total de vmctimas de homicidios dolosos;;19;
2014;34;Formosa;;Formosa;Total de vmctimas de lesiones dolosas;;1518;
2014;34;Formosa;;Formosa;Total de vmctimas de muertes en siniestros viales;;26;
2014;34;Formosa;;Formosa;Total de vmctimas de lesiones culposas en siniestros viales;;474;
2014;34;Formosa;;Formosa;Total de vmctimas de violaciones;;14;
2014;34;Formosa;;Formosa;Total de vmctimas de otros delitos contra la integridad sexual;;42;
2014;34;Formosa;;Formosa;Total de hechos de amenazas;1272;;
2014;34;Formosa;;Formosa;Total de delitos contra la propiedad;7018;;
2014;34;Formosa;;Formosa;Total de hechos de robos;2314;;
2014;34;Formosa;;Formosa;Total de hechos de hurtos;3149;;
2014;34;Formosa;;Laishi;Total de hechos delictivos;235;;
2014;34;Formosa;;Laishi;Total de vmctimas de delitos contra las personas;;48;
2014;34;Formosa;;Laishi;Total de vmctimas de homicidios dolosos;;1;
2014;34;Formosa;;Laishi;Total de vmctimas de lesiones dolosas;;31;
2014;34;Formosa;;Laishi;Total de vmctimas de muertes en siniestros viales;;0;
2014;34;Formosa;;Laishi;Total de vmctimas de lesiones culposas en siniestros viales;;7;
2014;34;Formosa;;Laishi;Total de vmctimas de violaciones;;1;
2014;34;Formosa;;Laishi;Total de vmctimas de otros delitos contra la integridad sexual;;1;
2014;34;Formosa;;Laishi;Total de hechos de amenazas;23;;
2014;34;Formosa;;Laishi;Total de delitos contra la propiedad;98;;
2014;34;Formosa;;Laishi;Total de hechos de robos;21;;
2014;34;Formosa;;Laishi;Total de hechos de hurtos;32;;
2014;34;Formosa;;Matacos;Total de hechos delictivos;372;;
2014;34;Formosa;;Matacos;Total de vmctimas de delitos contra las personas;;105;
2014;34;Formosa;;Matacos;Total de vmctimas de homicidios dolosos;;1;
2014;34;Formosa;;Matacos;Total de vmctimas de lesiones dolosas;;76;
2014;34;Formosa;;Matacos;Total de vmctimas de muertes en siniestros viales;;2;
2014;34;Formosa;;Matacos;Total de vmctimas de lesiones culposas en siniestros viales;;15;
2014;34;Formosa;;Matacos;Total de vmctimas de violaciones;;1;
2014;34;Formosa;;Matacos;Total de vmctimas de otros delitos contra la integridad sexual;;2;
2014;34;Formosa;;Matacos;Total de hechos de amenazas;39;;
2014;34;Formosa;;Matacos;Total de delitos contra la propiedad;169;;
2014;34;Formosa;;Matacos;Total de hechos de robos;80;;
2014;34;Formosa;;Matacos;Total de hechos de hurtos;66;;
2014;34;Formosa;;Patiqo;Total de hechos delictivos;1848;;
2014;34;Formosa;;Patiqo;Total de vmctimas de delitos contra las personas;;381;
2014;34;Formosa;;Patiqo;Total de vmctimas de homicidios dolosos;;6;
2014;34;Formosa;;Patiqo;Total de vmctimas de lesiones dolosas;;248;
2014;34;Formosa;;Patiqo;Total de vmctimas de muertes en siniestros viales;;8;
2014;34;Formosa;;Patiqo;Total de vmctimas de lesiones culposas en siniestros viales;;73;
2014;34;Formosa;;Patiqo;Total de vmctimas de violaciones;;7;
2014;34;Formosa;;Patiqo;Total de vmctimas de otros delitos contra la integridad sexual;;3;
2014;34;Formosa;;Patiqo;Total de hechos de amenazas;240;;
2014;34;Formosa;;Patiqo;Total de delitos contra la propiedad;774;;
2014;34;Formosa;;Patiqo;Total de hechos de robos;240;;
2014;34;Formosa;;Patiqo;Total de hechos de hurtos;277;;
2014;34;Formosa;;Pilagas;Total de hechos delictivos;487;;
2014;34;Formosa;;Pilagas;Total de vmctimas de delitos contra las personas;;71;
2014;34;Formosa;;Pilagas;Total de vmctimas de homicidios dolosos;;3;
2014;34;Formosa;;Pilagas;Total de vmctimas de lesiones dolosas;;43;
2014;34;Formosa;;Pilagas;Total de vmctimas de muertes en siniestros viales;;5;
2014;34;Formosa;;Pilagas;Total de vmctimas de lesiones culposas en siniestros viales;;10;
2014;34;Formosa;;Pilagas;Total de vmctimas de violaciones;;1;
2014;34;Formosa;;Pilagas;Total de vmctimas de otros delitos contra la integridad sexual;;1;
2014;34;Formosa;;Pilagas;Total de hechos de amenazas;45;;
2014;34;Formosa;;Pilagas;Total de delitos contra la propiedad;245;;
2014;34;Formosa;;Pilagas;Total de hechos de robos;65;;
2014;34;Formosa;;Pilagas;Total de hechos de hurtos;74;;
2014;34;Formosa;;Pilcomayo;Total de hechos delictivos;1160;;
2014;34;Formosa;;Pilcomayo;Total de vmctimas de delitos contra las personas;;216;
2014;34;Formosa;;Pilcomayo;Total de vmctimas de homicidios dolosos;;1;
2014;34;Formosa;;Pilcomayo;Total de vmctimas de lesiones dolosas;;134;
2014;34;Formosa;;Pilcomayo;Total de vmctimas de muertes en siniestros viales;;6;
2014;34;Formosa;;Pilcomayo;Total de vmctimas de lesiones culposas en siniestros viales;;42;
2014;34;Formosa;;Pilcomayo;Total de vmctimas de violaciones;;2;
2014;34;Formosa;;Pilcomayo;Total de vmctimas de otros delitos contra la integridad sexual;;7;
2014;34;Formosa;;Pilcomayo;Total de hechos de amenazas;173;;
2014;34;Formosa;;Pilcomayo;Total de delitos contra la propiedad;502;;
2014;34;Formosa;;Pilcomayo;Total de hechos de robos;135;;
2014;34;Formosa;;Pilcomayo;Total de hechos de hurtos;231;;
2014;34;Formosa;;Pirane;Total de hechos delictivos;1865;;
2014;34;Formosa;;Pirane;Total de vmctimas de delitos contra las personas;;414;
2014;34;Formosa;;Pirane;Total de vmctimas de homicidios dolosos;;4;
2014;34;Formosa;;Pirane;Total de vmctimas de lesiones dolosas;;270;
2014;34;Formosa;;Pirane;Total de vmctimas de muertes en siniestros viales;;2;
2014;34;Formosa;;Pirane;Total de vmctimas de lesiones culposas en siniestros viales;;76;
2014;34;Formosa;;Pirane;Total de vmctimas de violaciones;;20;
2014;34;Formosa;;Pirane;Total de vmctimas de otros delitos contra la integridad sexual;;10;
2014;34;Formosa;;Pirane;Total de hechos de amenazas;216;;
2014;34;Formosa;;Pirane;Total de delitos contra la propiedad;873;;
2014;34;Formosa;;Pirane;Total de hechos de robos;242;;
2014;34;Formosa;;Pirane;Total de hechos de hurtos;371;;
2014;34;Formosa;;Ramon Lista;Total de hechos delictivos;176;;
2014;34;Formosa;;Ramon Lista;Total de vmctimas de delitos contra las personas;;41;
2014;34;Formosa;;Ramon Lista;Total de vmctimas de homicidios dolosos;;1;
2014;34;Formosa;;Ramon Lista;Total de vmctimas de lesiones dolosas;;17;
2014;34;Formosa;;Ramon Lista;Total de vmctimas de muertes en siniestros viales;;0;
2014;34;Formosa;;Ramon Lista;Total de vmctimas de lesiones culposas en siniestros viales;;22;
2014;34;Formosa;;Ramon Lista;Total de vmctimas de violaciones;;0;
2014;34;Formosa;;Ramon Lista;Total de vmctimas de otros delitos contra la integridad sexual;;3;
2014;34;Formosa;;Ramon Lista;Total de hechos de amenazas;22;;
2014;34;Formosa;;Ramon Lista;Total de delitos contra la propiedad;92;;
2014;34;Formosa;;Ramon Lista;Total de hechos de robos;25;;
2014;34;Formosa;;Ramon Lista;Total de hechos de hurtos;34;;
2014;38;Jujuy;;Cochinoca;Total de hechos delictivos;227;;
2014;38;Jujuy;;Cochinoca;Total de vmctimas de delitos contra las personas;;79;
2014;38;Jujuy;;Cochinoca;Total de vmctimas de homicidios dolosos;;0;
2014;38;Jujuy;;Cochinoca;Total de vmctimas de lesiones dolosas;;42;
2014;38;Jujuy;;Cochinoca;Total de vmctimas de muertes en siniestros viales;;0;
2014;38;Jujuy;;Cochinoca;Total de vmctimas de lesiones culposas en siniestros viales;;37;
2014;38;Jujuy;;Cochinoca;Total de vmctimas de violaciones;;1;
2014;38;Jujuy;;Cochinoca;Total de vmctimas de otros delitos contra la integridad sexual;;0;
2014;38;Jujuy;;Cochinoca;Total de hechos de amenazas;8;;
2014;38;Jujuy;;Cochinoca;Total de delitos contra la propiedad;145;;
2014;38;Jujuy;;Cochinoca;Total de hechos de robos;50;;
2014;38;Jujuy;;Cochinoca;Total de hechos de hurtos;60;;
2014;38;Jujuy;;Dr. Manuel Belgrano;Total de hechos delictivos;11100;;
2014;38;Jujuy;;Dr. Manuel Belgrano;Total de vmctimas de delitos contra las personas;;868;
2014;38;Jujuy;;Dr. Manuel Belgrano;Total de vmctimas de homicidios dolosos;;12;
2014;38;Jujuy;;Dr. Manuel Belgrano;Total de vmctimas de lesiones dolosas;;466;
2014;38;Jujuy;;Dr. Manuel Belgrano;Total de vmctimas de muertes en siniestros viales;;36;
2014;38;Jujuy;;Dr. Manuel Belgrano;Total de vmctimas de lesiones culposas en siniestros viales;;255;
2014;38;Jujuy;;Dr. Manuel Belgrano;Total de vmctimas de violaciones;;58;
2014;38;Jujuy;;Dr. Manuel Belgrano;Total de vmctimas de otros delitos contra la integridad sexual;;29;
2014;38;Jujuy;;Dr. Manuel Belgrano;Total de hechos de amenazas;696;;
2014;38;Jujuy;;Dr. Manuel Belgrano;Total de delitos contra la propiedad;8291;;
2014;38;Jujuy;;Dr. Manuel Belgrano;Total de hechos de robos;4352;;
2014;38;Jujuy;;Dr. Manuel Belgrano;Total de hechos de hurtos;2525;;
2014;38;Jujuy;;El Carmen;Total de hechos delictivos;3458;;
2014;38;Jujuy;;El Carmen;Total de vmctimas de delitos contra las personas;;566;
2014;38;Jujuy;;El Carmen;Total de vmctimas de homicidios dolosos;;4;
2014;38;Jujuy;;El Carmen;Total de vmctimas de lesiones dolosas;;208;
2014;38;Jujuy;;El Carmen;Total de vmctimas de muertes en siniestros viales;;15;
2014;38;Jujuy;;El Carmen;Total de vmctimas de lesiones culposas en siniestros viales;;258;
2014;38;Jujuy;;El Carmen;Total de vmctimas de violaciones;;15;
2014;38;Jujuy;;El Carmen;Total de vmctimas de otros delitos contra la integridad sexual;;8;
2014;38;Jujuy;;El Carmen;Total de hechos de amenazas;262;;
2014;38;Jujuy;;El Carmen;Total de delitos contra la propiedad;2608;;
2014;38;Jujuy;;El Carmen;Total de hechos de robos;1523;;
2014;38;Jujuy;;El Carmen;Total de hechos de hurtos;741;;
2014;38;Jujuy;;Humahuaca;Total de hechos delictivos;342;;
2014;38;Jujuy;;Humahuaca;Total de vmctimas de delitos contra las personas;;55;
2014;38;Jujuy;;Humahuaca;Total de vmctimas de homicidios dolosos;;1;
2014;38;Jujuy;;Humahuaca;Total de vmctimas de lesiones dolosas;;43;
2014;38;Jujuy;;Humahuaca;Total de vmctimas de muertes en siniestros viales;;2;
2014;38;Jujuy;;Humahuaca;Total de vmctimas de lesiones culposas en siniestros viales;;3;
2014;38;Jujuy;;Humahuaca;Total de vmctimas de violaciones;;2;
2014;38;Jujuy;;Humahuaca;Total de vmctimas de otros delitos contra la integridad sexual;;1;
2014;38;Jujuy;;Humahuaca;Total de hechos de amenazas;5;;
2014;38;Jujuy;;Humahuaca;Total de delitos contra la propiedad;239;;
2014;38;Jujuy;;Humahuaca;Total de hechos de robos;115;;
2014;38;Jujuy;;Humahuaca;Total de hechos de hurtos;85;;
2014;38;Jujuy;;Ledesma;Total de hechos delictivos;2920;;
2014;38;Jujuy;;Ledesma;Total de vmctimas de delitos contra las personas;;700;
2014;38;Jujuy;;Ledesma;Total de vmctimas de homicidios dolosos;;4;
2014;38;Jujuy;;Ledesma;Total de vmctimas de lesiones dolosas;;390;
2014;38;Jujuy;;Ledesma;Total de vmctimas de muertes en siniestros viales;;14;
2014;38;Jujuy;;Ledesma;Total de vmctimas de lesiones culposas en siniestros viales;;141;
2014;38;Jujuy;;Ledesma;Total de vmctimas de violaciones;;31;
2014;38;Jujuy;;Ledesma;Total de vmctimas de otros delitos contra la integridad sexual;;13;
2014;38;Jujuy;;Ledesma;Total de hechos de amenazas;106;;
2014;38;Jujuy;;Ledesma;Total de delitos contra la propiedad;1840;;
2014;38;Jujuy;;Ledesma;Total de hechos de robos;1018;;
2014;38;Jujuy;;Ledesma;Total de hechos de hurtos;543;;
2014;38;Jujuy;;Palpala;Total de hechos delictivos;1362;;
2014;38;Jujuy;;Palpala;Total de vmctimas de delitos contra las personas;;65;
2014;38;Jujuy;;Palpala;Total de vmctimas de homicidios dolosos;;2;
2014;38;Jujuy;;Palpala;Total de vmctimas de lesiones dolosas;;29;
2014;38;Jujuy;;Palpala;Total de vmctimas de muertes en siniestros viales;;5;
2014;38;Jujuy;;Palpala;Total de vmctimas de lesiones culposas en siniestros viales;;18;
2014;38;Jujuy;;Palpala;Total de vmctimas de violaciones;;6;
2014;38;Jujuy;;Palpala;Total de vmctimas de otros delitos contra la integridad sexual;;2;
2014;38;Jujuy;;Palpala;Total de hechos de amenazas;95;;
2014;38;Jujuy;;Palpala;Total de delitos contra la propiedad;1184;;
2014;38;Jujuy;;Palpala;Total de hechos de robos;718;;
2014;38;Jujuy;;Palpala;Total de hechos de hurtos;355;;
2014;38;Jujuy;;Rinconada;Total de hechos delictivos;3;;
2014;38;Jujuy;;Rinconada;Total de vmctimas de delitos contra las personas;;2;
2014;38;Jujuy;;Rinconada;Total de vmctimas de homicidios dolosos;;0;
2014;38;Jujuy;;Rinconada;Total de vmctimas de lesiones dolosas;;2;
2014;38;Jujuy;;Rinconada;Total de vmctimas de muertes en siniestros viales;;0;
2014;38;Jujuy;;Rinconada;Total de vmctimas de lesiones culposas en siniestros viales;;0;
2014;38;Jujuy;;Rinconada;Total de vmctimas de violaciones;;1;
2014;38;Jujuy;;Rinconada;Total de vmctimas de otros delitos contra la integridad sexual;;0;
2014;38;Jujuy;;Rinconada;Total de hechos de amenazas;0;;
